main_ConnectionType,main_ConnectionTechnology,main_ServiceProvider,main_ConnectionStart,main_ConnectionEnd,main_CID,main_LAC,main_BSSID,main_MCC,main_MNC,main_Timezone,main_PCI,main_MobileChannel,main_WifiFrequency,main_BSIC,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_ScreenResolution_Width,main_Device_ScreenResolution_Height,main_Device_Memory,main_Device_Storage,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_UploadThroughput,main_QOS_DownloadThroughput,main_QOS_Latency_Average,main_QOS_LinkSpeed,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_Location_Altitude,main_QOS_Location_HorizontalAccuracy,main_QOS_Location_VerticalAccuracy,main_QOS_Jitter_Average,main_QOS_PacketLoss_LostPercentage,main_QOS_Velocity_Speed,main_QOS_Velocity_Bearing,main_QOS_DeviceFreeMemory,main_QOS_DeviceCPU,main_QOS_DeviceBatteryLevel,main_QOS_DeviceBatteryState,main_QOS_DeviceFreeStorage,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_QOS_RSRP,main_QOS_RSRQ,main_QOS_RSSNR,main_QOS_CQI,main_QOS_TA,main_QOS_SystemUptime,main_QOS_DeviceUsedStorage,main_QOS_DeviceUsedMemory,main_Country,main_Region,main_City,main_Geohash,conn_Generation_Category,sp_ServiceProviderBrandName
MOBILE,LTE,cricket,2017-05-30 08:05:13 UTC,2017-05-30 08:05:18 UTC,193074447,34651,null,310,410,-25200,459,null,null,null,LGE,LG-K540,ANDROID60,1280,720,1987731456,11309838336,en,2017-05-30 08:05:18 UTC,null,null,null,null,null,34.0223694,-117.4767324,null,21.145000457763672,null,null,null,null,null,382812160,0.33,1.0,Full,632782848,664,922,null,null,null,null,null,568769712,10677055488,1604919296,United States,California,null,9qh3wc849t,4G,AT&T
MOBILE,LTE,cricket,2017-07-21 17:22:46 UTC,2017-07-21 18:21:47 UTC,208247467,2415,null,310,410,-14400,420,null,null,null,ZTE,Z959,ANDROID51,1280,720,2017505280,15154597888,es,2017-07-21 18:21:47 UTC,null,null,null,null,null,40.9098709,-74.1926413,null,20.0,null,null,null,null,null,641048576,0.01,0.7900000214576721,Unplugged,6020825088,156038,285740,null,null,null,null,null,1335851750,9133772800,1376456704,United States,New Jersey,Paterson,dr70xxqt60,4G,AT&T
MOBILE,LTE,cricket,2017-07-30 21:18:32 UTC,2017-07-30 21:21:15 UTC,53970705,16683,null,310,410,-18000,392,null,null,null,ZTE,Z832,ANDROID60,854,480,946196480,7890931712,es,2017-07-30 21:18:32 UTC,null,null,null,null,-78,41.777048,-87.6312956,null,21.0,null,null,null,null,null,227631104,0.49,0.49000000953674316,Unplugged,4266258432,8179,35585,-115,-20,-64,null,null,158121841,3624673280,718565376,United States,Illinois,Chicago,dp3ttvkbfy,4G,AT&T
MOBILE,LTE,AT&T,2017-07-15 19:17:49 UTC,2017-07-15 19:17:52 UTC,41291273,8710,null,310,410,-18000,null,null,null,null,samsung,SM-N930F,ANDROID60,2560,1440,2965000192,154721882112,en,2017-07-15 19:17:52 UTC,null,null,null,null,null,34.7530186,-89.4566386,null,3099.0,null,null,null,null,null,816340992,0.44,1.0,Full,85830434816,60,40,null,null,null,null,null,4429966,68891447296,2148659200,United States,Mississippi,null,dn0msqeej0,4G,AT&T
MOBILE,HSPA,cricket,2017-07-17 02:30:15 UTC,2017-07-17 02:31:38 UTC,210446449,22991,null,310,410,-18000,null,null,null,null,zte,Z755,ANDROID44,800,480,953495552,1566416896,en,2017-07-17 02:31:38 UTC,null,null,null,null,null,33.62714084135745,-86.68505701637935,189.2607421875,227.58486938476562,null,null,null,null,null,321974272,0.73,0.3700000047683716,Charging,296648704,140684,657038,null,null,null,null,null,91223119,1269768192,631521280,United States,Alabama,Center Point,djfr73tu7c,3G,AT&T
MOBILE,LTE,cricket,2017-07-09 07:48:16 UTC,2017-07-09 07:48:25 UTC,133179286,27196,null,310,410,-18000,184,null,null,null,samsung,SAMSUNG-SM-G920A,ANDROID60,2560,1440,2810007552,26855358464,en,2017-07-09 07:48:25 UTC,null,null,null,null,null,32.8002109,-96.802227,null,22.0,null,null,null,null,null,628097024,0.54,0.49000000953674316,Unplugged,5283811328,4061,17014,null,null,null,null,null,153150714,21571547136,2181910528,United States,Texas,null,9vg4t5ng0d,4G,AT&T
MOBILE,LTE,cricket,2017-07-26 21:43:19 UTC,2017-07-26 21:44:04 UTC,174824630,14124,null,310,410,-14400,43,2501,null,null,motorola,Nexus 6,ANDROID70,2560,1440,3114606592,27893952512,en,2017-07-26 21:43:19 UTC,null,null,null,null,-81,26.75757234,-80.09077289,-2.0,6.0,null,null,null,null,160.60000610351562,1167867904,0.13,1.0,Full,21103947776,0,0,-112,-14,24,null,14,358205993,6790004736,1946738688,United States,Florida,West Palm Beach,dhz01rpdjt,4G,AT&T
MOBILE,HSPAP,Home,2017-07-20 15:53:42 UTC,2017-07-20 15:53:44 UTC,78796183,2602,null,310,410,-14400,null,null,null,null,TCL,ALCATEL A995L,ANDROID43,960,540,1073741824,20414865408,en,2017-07-20 15:53:44 UTC,null,null,null,null,null,40.7715485,-79.5259733,null,32.0,null,null,null,null,null,136871936,0.94,1.0,Unplugged,14674309120,3705,10533,null,null,null,null,null,20437604,5740556288,936869888,United States,Pennsylvania,null,dppryq4zqx,3G,AT&T
MOBILE,HSPA,cricket,2017-07-11 18:08:23 UTC,2017-07-11 18:09:26 UTC,103551309,54795,null,310,410,-18000,null,null,null,null,samsung,SAMSUNG-SGH-I527,ANDROID44,1280,720,1391247360,12826038272,es,2017-07-11 18:09:26 UTC,null,null,null,null,null,25.88422926,-97.44537465,-45.0,135.0,null,null,null,null,null,182337536,0.7,0.6600000262260437,Unplugged,6385958912,9866,1346,null,null,null,null,null,108178583,6440079360,1208909824,United States,Texas,Brownsville,9udeq846w4,3G,AT&T
MOBILE,LTE,cricket,2017-05-26 13:01:46 UTC,2017-05-26 13:01:50 UTC,133582345,27211,null,310,410,-18000,250,null,null,null,samsung,SAMSUNG-SM-J320AZ,ANDROID60,1280,720,1459412992,26890272768,en,2017-05-26 13:01:50 UTC,null,null,null,null,null,32.7487253,-97.3113248,null,1299.9990234375,null,null,null,null,null,337670144,0.45,0.9700000286102295,Unplugged,18008735744,15045,5146,null,null,null,null,null,51285946,8881537024,1121742848,United States,Texas,Fort Worth,9vff39sp1u,4G,AT&T
MOBILE,HSPAP,AT&T,2017-05-30 00:32:30 UTC,2017-05-30 00:35:29 UTC,57361141,55567,null,310,410,-25200,null,null,null,null,samsung,SM-N9005,ANDROID50,1920,1080,2971471872,30695776256,en,2017-05-30 00:35:29 UTC,null,null,null,null,-85,34.2722016,-118.7711314,null,50.0,null,null,null,null,null,700600320,0.48,0.25999999046325684,Unplugged,497868800,10586147,41259758,null,null,null,null,null,78082192,30197907456,2270871552,United States,California,Simi Valley,9q5dcr1d01,3G,AT&T
MOBILE,LTE,cricket,2017-07-06 06:47:43 UTC,2017-07-06 06:48:18 UTC,199739400,21769,null,310,410,-14400,324,null,null,null,TCL ALCATEL ONETOUCH,6045O,ANDROID60,1920,1080,1979613184,12865445888,en,2017-07-06 06:48:18 UTC,null,null,null,null,null,40.58238061,-80.10819303,336.0,14.0,null,null,null,25.190000534057617,228.5,883736576,0.26,0.8700000047683716,Unplugged,2221236224,0,0,null,null,null,null,null,597497611,10644209664,1095876608,United States,Pennsylvania,null,dppnc5fcxb,4G,AT&T
MOBILE,LTE,AT&T,2017-07-31 00:18:25 UTC,2017-07-31 00:19:09 UTC,83387416,18691,null,310,410,-18000,41,null,null,null,samsung,SAMSUNG-SM-G870A,ANDROID60,1920,1080,1788841984,28261699584,en,2017-07-31 00:19:09 UTC,null,null,null,null,null,46.8574833,-96.768871,null,45.0,null,null,null,null,null,495820800,0.55,0.6000000238418579,Unplugged,16735924224,4962,6312,null,null,null,null,null,164154941,11525775360,1293021184,United States,Minnesota,Moorhead,cb74tfph9g,4G,AT&T
UNKNOWN,UNKNOWN,null,2017-07-16 20:46:01 UTC,2017-07-16 20:46:18 UTC,174366230,14089,null,310,410,-14400,null,null,null,null,OnePlus,ONEPLUS A5000,ANDROID71,1920,1080,5997445120,56548761600,en,2017-07-16 20:46:18 UTC,null,null,null,null,null,26.7571482,-80.2256831,null,2099.0,null,null,null,null,null,2799628288,0.23,0.6899999976158142,Unplugged,53045407744,0,0,null,null,null,null,null,119136779,3503353856,3197816832,United States,Florida,null,dhybnqvrwj,UNKNOWN,AT&T
MOBILE,LTE,AT&T,2017-07-26 14:29:01 UTC,2017-07-26 14:29:39 UTC,56723727,15520,null,310,410,-18000,39,0,null,null,samsung,SM-G955F,ANDROID70,null,1440,3559755776,73883516928,en,2017-07-26 14:29:01 UTC,null,null,null,null,-83,34.235759,-85.7854047,null,3099.0,null,null,null,null,null,817061888,0.18,0.8899999856948853,Charging,15036321792,0,0,-113,-13,-10,2,null,154728149,58847195136,2742693888,United States,Alabama,null,dn4fzbkvz0,4G,AT&T
MOBILE,LTE,AT&T,2017-07-27 12:41:58 UTC,2017-07-27 12:42:02 UTC,182786063,19467,null,310,410,-14400,9,5780,null,null,HTC,HTC One M9,ANDROID70,1920,1080,2893676544,28599283712,en,2017-07-27 12:41:58 UTC,null,null,null,null,-85,42.9484698,-83.6541165,null,50.0,null,null,null,null,null,1016762368,0.19,0.75,NotCharging,15058042880,0,0,-115,-13,20,null,null,1164872781,13541240832,1876914176,United States,Michigan,Flint,dpss26sbvz,4G,AT&T
MOBILE,LTE,AT&T,2017-07-13 14:52:36 UTC,2017-07-13 14:52:41 UTC,7569420,313,null,310,410,-14400,439,700,null,null,motorola,Nexus 6,ANDROID71,2560,1440,3114606592,27893952512,en,2017-07-13 14:52:36 UTC,null,null,null,null,-69,39.9516082,-75.1622597,null,98.0,null,null,null,null,null,1126674432,0.11,0.9100000262260437,Charging,11216748544,176,176,-100,-14,-32,null,null,591066292,16677203968,1987932160,United States,Pennsylvania,Philadelphia,dr4e38uwbr,4G,AT&T
MOBILE,HSPA,HOME,2017-05-17 10:30:17 UTC,2017-05-17 10:30:30 UTC,223734824,4625,null,310,410,-14400,null,null,null,null,LGE,LGL15G,ANDROID44,480,320,440655872,5895852032,en,2017-05-17 10:30:30 UTC,null,null,null,null,null,33.08660985,-82.02306494,61.0,14.0,null,null,null,null,null,99028992,1.0,0.5299999713897705,Charging,3729747968,22038,19062,null,null,null,null,null,131751539,2166104064,341626880,United States,Georgia,null,djvsjx0xkp,3G,AT&T
MOBILE,LTE,AT&T,2017-07-29 03:21:00 UTC,2017-07-29 03:22:10 UTC,184702472,20505,null,310,410,-14400,315,675,null,null,LGE,LG-H910,ANDROID70,2560,1440,3965849600,55080103936,en,2017-07-29 03:22:10 UTC,null,null,null,null,null,43.5042579,-83.4069188,null,149.0,null,null,null,null,null,1402003456,0.22,0.6899999976158142,Unplugged,45532991488,17329,37041,null,null,null,null,null,4608319,9547112448,2563846144,United States,Michigan,null,dpsxqp8ytv,4G,AT&T
MOBILE,LTE,AT&T,2017-07-21 18:24:07 UTC,2017-07-21 18:24:46 UTC,41333514,8705,null,310,410,-18000,66,null,null,null,HUAWEI,H1611,ANDROID60,1280,720,1894498304,24999280640,en,2017-07-21 18:24:07 UTC,null,null,null,null,-78,35.0683784,-88.3987241,null,3400.0,null,null,null,null,null,454770688,0.12,0.7900000214576721,Charging,18241200128,0,0,-106,-11,16,null,null,113408423,6758080512,1439727616,United States,Tennessee,null,dn1ps2n007,4G,AT&T
MOBILE,UNKNOWN,AT&T,2017-07-30 13:03:13 UTC,2017-07-30 13:03:21 UTC,100192120,54997,null,310,410,-18000,null,1032,null,null,ZTE,ZTE B2017G,ANDROID71,1920,1080,2972405760,55791673344,en,2017-07-30 13:03:13 UTC,null,null,null,null,-91,28.4612468,-98.5533895,null,4099.0,null,null,null,null,null,958099456,0.16,0.8199999928474426,Unplugged,25924165632,83,0,null,null,null,null,null,374852407,29867507712,2014306304,United States,Texas,null,9v1cvm5wg8,UNKNOWN,AT&T
MOBILE,LTE,AT&T,2017-07-14 10:22:03 UTC,2017-07-14 10:24:42 UTC,64305814,24582,null,310,410,-18000,77,null,null,null,LGE,LG-H900,ANDROID60,2560,1440,3898265600,63211794432,en,2017-07-14 10:24:42 UTC,null,null,null,null,null,35.8226394,-90.6648442,null,19.402999877929688,null,null,null,null,null,834080768,0.25,0.9800000190734863,Unplugged,41872375808,2255,5221,null,null,null,null,null,124153725,21339418624,3064184832,United States,Arkansas,Jonesboro,9yrebc7cup,4G,AT&T
MOBILE,LTE,AT&T,2017-07-16 19:42:39 UTC,2017-07-16 19:42:56 UTC,177440529,12561,null,310,410,-14400,null,null,null,null,LGE,LG-H910,ANDROID70,2560,1440,3965849600,60672618496,en,2017-07-16 19:42:56 UTC,null,null,null,null,null,29.9439285,-82.1084606,null,25.667999267578125,null,null,null,null,null,982077440,0.88,0.07999999821186066,Unplugged,33880211456,3907,938,-114,-13,92,null,null,23272606,26792407040,2983772160,United States,Florida,null,djmd7e4kn0,4G,AT&T
MOBILE,LTE,AT&T,2017-05-21 21:27:15 UTC,2017-05-21 21:28:24 UTC,187433480,11296,null,310,410,-14400,null,null,null,null,samsung,SAMSUNG-SM-G750A,ANDROID44,1280,720,1442824192,11513987072,es,2017-05-21 21:27:15 UTC,null,null,null,null,null,34.06207573069484,-84.60619114146185,337.40653951278466,48.0,null,null,null,28.900632858276367,147.72215270996094,239591424,0.0,0.5400000214576721,Charging,691286016,0,0,null,null,null,null,null,35341863,10822701056,1203232768,United States,Georgia,null,dn5cf8z9uz,4G,AT&T
MOBILE,LTE,AT&T,2017-07-28 19:09:42 UTC,2017-07-28 19:15:48 UTC,190725392,11319,null,310,410,-14400,null,null,null,null,samsung,SAMSUNG-SGH-I337,ANDROID50,1920,1080,1895067648,18404474880,en,2017-07-28 19:15:07 UTC,null,null,null,null,-76,32.2821313,-83.467034,50.0,3.0,null,null,null,5.75,187.0,324935680,0.6,0.5899999737739563,Unplugged,8488419328,36875,122501,-107,-14,-2,null,null,15317859,9916055552,1570131968,United States,Georgia,null,djsxssv1j1,4G,AT&T
MOBILE,HSPAP,cricket,2017-05-29 02:10:59 UTC,2017-05-29 02:11:32 UTC,20140421,45997,null,310,410,-21600,null,null,null,null,samsung,SAMSUNG-SGH-I337Z,ANDROID44,1920,1080,1905647616,12432080896,es,2017-05-29 02:10:59 UTC,null,null,null,null,-103,40.56559826,-111.42920173,1458.0,42.0,null,null,null,31.75,347.29998779296875,556056576,0.56,0.15000000596046448,Unplugged,752406528,0,0,null,null,null,null,null,11790443,11679674368,1349591040,United States,Utah,null,9x0yb2exxr,3G,AT&T
MOBILE,LTE,AT&T,2017-05-29 02:01:06 UTC,2017-05-29 02:28:01 UTC,189516566,11271,null,310,410,-14400,294,0,null,null,samsung,SAMSUNG-SM-G925A,ANDROID70,2560,1440,2810445824,58592616448,en,2017-05-29 02:12:57 UTC,null,null,null,null,-73,32.4354748,-81.7586595,null,135.60000610351562,null,null,null,null,null,598757376,0.01,0.5199999809265137,Unplugged,17646825472,32605,44397,-100,-10,-10,8,6,163238036,40945790976,2211688448,United States,Georgia,Statesboro,djvbe89nm4,4G,AT&T
MOBILE,HSPA,Home,2017-05-31 04:21:20 UTC,2017-05-31 04:21:38 UTC,215172829,22978,null,310,410,-18000,null,null,null,null,samsung,SM-G7508Q,ANDROID44,1280,720,1993961472,20927070208,es,2017-05-31 04:21:22 UTC,null,null,null,null,-89,34.23661398,-87.16242867,195.0,11.0,null,null,null,null,null,355323904,0.08,0.07999999821186066,Unplugged,15794536448,3052,18759,null,null,null,null,null,267501777,5132533760,1638637568,United States,Alabama,null,dn44b8d68p,3G,AT&T
MOBILE,LTE,AT&T,2017-07-25 23:15:51 UTC,2017-07-25 23:18:04 UTC,48333335,14727,null,310,410,-18000,null,null,null,null,samsung,SAMSUNG-SM-G750A,ANDROID44,1280,720,1442824192,43416387584,es,2017-07-25 23:18:04 UTC,null,null,null,null,null,30.245283381376964,-92.02319255812829,-23.79628717108703,32.0,null,null,null,9.915153503417969,158.6118927001953,254218240,0.53,0.7900000214576721,Unplugged,26482741248,10101,12285,null,null,null,null,null,19051132,16933646336,1188605952,United States,Louisiana,Lafayette,9vqs1cyz81,4G,AT&T
MOBILE,HSPAP,cricket,2017-05-26 03:26:59 UTC,2017-05-26 03:27:51 UTC,20160608,45997,null,310,410,-21600,null,null,null,null,samsung,SAMSUNG-SGH-I337Z,ANDROID44,1920,1080,1905647616,12432080896,es,2017-05-26 03:27:51 UTC,null,null,null,null,null,40.28208406,-111.69466796,1463.0,10.0,null,null,null,0.9013878107070923,93.0,374472704,0.54,0.009999999776482582,Unplugged,770166784,822912,1613204,null,null,null,null,null,19984796,11661914112,1531174912,United States,Utah,Orem,9x0t4m4kjs,3G,AT&T
MOBILE,LTE,AT&T,2017-07-22 20:38:44 UTC,2017-07-22 20:38:44 UTC,208184586,2369,null,310,410,-14400,206,0,null,null,samsung,SAMSUNG-SM-G920A,ANDROID70,2560,1440,2810466304,58592616448,en,2017-07-22 20:38:44 UTC,null,null,null,null,null,40.78929,-74.196117,4.099848406859974,4.0,null,null,null,23.575016021728516,233.0,352587776,0.97,0.5799999833106995,Charging,19485474816,13775,73658,null,null,null,null,null,522845135,39107141632,2457878528,United States,New Jersey,Bloomfield,dr70p9knc4,4G,AT&T
MOBILE,LTE,AT&T,2017-07-16 19:01:05 UTC,2017-07-16 19:01:37 UTC,143017111,34573,null,310,410,-25200,236,0,null,null,samsung,SAMSUNG-SM-G925A,ANDROID70,2560,1440,2810445824,26855358464,en,2017-07-16 19:01:05 UTC,null,null,null,null,-83,33.6809737,-117.6603185,231.0,64.0,null,null,null,9.43039321899414,156.0,453435392,0.22,0.7799999713897705,Unplugged,6640603136,216,216,-109,-9,80,8,19,688576720,20214755328,2357010432,United States,California,Lake Forest,9murde6mgu,4G,AT&T
MOBILE,HSPAP,AT&T,2017-07-11 13:46:40 UTC,2017-07-11 13:47:10 UTC,131686016,5997,null,310,410,-14400,null,null,null,null,samsung,SM-G906K,ANDROID50,2560,1440,2918277120,27740262400,ko,2017-07-11 13:47:10 UTC,null,null,null,null,null,41.7639358,-72.6298197,-16.0,5.0,null,null,null,29.540000915527344,69.0,415801344,0.85,0.3799999952316284,Charging,13296672768,58185,176188,null,null,null,null,null,10297573,14443589632,2502475776,United States,Connecticut,null,drkme6bsd9,3G,AT&T
MOBILE,HSPAP,AT&T,2017-07-21 16:30:48 UTC,2017-07-21 16:31:38 UTC,74426435,26529,null,310,410,-14400,null,0,null,null,samsung,SM-G920K,ANDROID70,2560,1440,2806190080,27446517760,ko,2017-07-21 16:30:49 UTC,null,null,615.0,null,-51,42.7292517,-84.4942159,null,19.07900047302246,null,0.011722,0.0,null,null,581206016,0.17,0.07999999821186066,Unplugged,8716697600,200598,435170,null,null,null,null,null,179792899,18729820160,2224984064,United States,Michigan,East Lansing,dpegj695yj,3G,AT&T
MOBILE,LTE,AT&T,2017-05-25 02:07:31 UTC,2017-05-25 02:12:25 UTC,139038486,29451,null,310,410,-18000,62,null,null,null,blackberry,STV100-1,ANDROID60,2560,1440,2956398592,154186104832,en,2017-05-25 02:12:25 UTC,null,null,null,null,null,29.5130165,-98.3712754,null,23.1560001373291,null,null,null,null,null,540004352,0.65,0.23000000417232513,Unplugged,85541109760,8594,16900,null,null,null,null,null,81110999,68644995072,2416394240,United States,Texas,null,9v4pcs8jz1,4G,AT&T
MOBILE,HSPAP,cricket,2017-07-30 13:15:33 UTC,2017-07-30 14:03:40 UTC,236857716,27193,null,310,410,-14400,null,null,null,null,asus,ASUS_Z00TD,ANDROID50,1920,1080,2913816576,89312497664,en,2017-07-30 13:15:33 UTC,null,null,null,null,-103,27.7538477,-80.5435846,null,22.0,null,null,null,null,null,815992832,0.76,0.800000011920929,Unplugged,78424727552,6039,40011,null,null,null,null,null,73858547,10887770112,2097823744,United States,Florida,null,dhytzhmvyk,3G,AT&T
MOBILE,LTE,AT&T,2017-07-29 22:32:09 UTC,2017-07-29 22:32:13 UTC,46082824,14982,null,310,410,-18000,245,null,null,null,motorola,Moto G Play,ANDROID60,1280,720,2007384064,140347703296,en,2017-07-29 22:32:13 UTC,null,null,null,null,null,30.020712,-90.24495054,-371.0,195.0,null,null,null,null,293.20001220703125,431226880,0.24,0.550000011920929,Charging,116562776064,0,0,null,null,null,null,null,521264917,23784927232,1576157184,United States,Louisiana,Kenner,9vrff3jek4,4G,AT&T
MOBILE,LTE,cricket,2017-07-28 23:41:42 UTC,2017-07-28 23:43:11 UTC,107887765,37135,null,310,410,-25200,190,0,null,null,samsung,SM-G930U,ANDROID70,2560,1440,3583090688,154604036096,en,2017-07-28 23:41:42 UTC,null,null,null,null,-53,47.5780456,-122.2124134,null,37.0,null,null,null,null,null,876548096,0.92,0.8100000023841858,Unplugged,77199998976,495,317,-87,-17,50,null,3,344960597,77404037120,2706542592,United States,Washington,Mercer Island,c23ndvrdhq,4G,AT&T
MOBILE,LTE,AT&T,2017-07-28 01:29:53 UTC,2017-07-28 01:29:58 UTC,15921167,1049,null,310,410,-14400,348,5780,null,null,Sony,E6603,ANDROID71,1920,1080,2933616640,152071954432,en,2017-07-28 01:29:58 UTC,null,null,null,null,null,42.4237865,-71.2578462,24.0,6.067999839782715,null,null,null,29.940000534057617,171.0,706760704,0.25,0.9800000190734863,Unplugged,130727239680,0,0,null,null,null,null,null,185554158,21344714752,2226855936,United States,Massachusetts,Lexington,drt367p87y,4G,AT&T
MOBILE,LTE,H2O,2017-05-31 21:15:19 UTC,2017-05-31 21:25:58 UTC,53910025,16672,null,310,410,-18000,253,null,null,null,kyocera,KYOCERA-E6560,ANDROID44,1280,720,1959178240,13439471616,en,2017-05-31 21:15:19 UTC,null,null,null,null,-83,41.87741465,-87.69592917,135.0,7.0,null,null,null,7.619927883148193,85.80000305175781,778641408,0.46,0.6899999976158142,Unplugged,7506018304,5306,13852,-118,-18,-62,null,null,625296,5933453312,1180536832,United States,Illinois,Chicago,dp3whrtc8e,4G,AT&T
MOBILE,UNKNOWN,cricket,2017-07-25 16:20:06 UTC,2017-07-25 16:20:29 UTC,171903748,11918,null,310,410,-14400,null,4359,null,null,OnePlus,ONEPLUS A3010,ANDROID71,1920,1080,6019260416,57434611712,en,2017-07-25 16:20:29 UTC,null,null,null,null,null,40.764247,-73.9570258,null,20.0,null,null,null,null,null,3198783488,0.14,0.6000000238418579,Unplugged,44242345984,493,7340,null,null,null,null,null,59331426,13192265728,2820476928,United States,New York,New York,dr5rvhfhuq,UNKNOWN,AT&T
MOBILE,LTE,AT&T,2017-07-10 16:22:21 UTC,2017-07-10 16:39:14 UTC,187227400,11294,null,310,410,-14400,36,650,null,null,LGE,LG-H910,ANDROID70,2560,1440,3965849600,251912499200,en,2017-07-10 16:22:22 UTC,null,null,28.0,null,-77,34.0371988,-84.0980374,null,106.0,null,0.200947,0.0,null,null,629166080,0.74,0.6899999976158142,Charging,215094132736,580,652,-105,-11,10,null,6,266226668,36818366464,3336683520,United States,Georgia,Suwanee,dnh1wk39j9,4G,AT&T
MOBILE,LTE,AT&T,2017-07-14 18:31:23 UTC,2017-07-14 18:32:46 UTC,192566536,34651,null,310,410,-25200,246,5780,null,null,OnePlus,ONEPLUS A3000,ANDROID71,1920,1080,6019280896,56548483072,en,2017-07-14 18:31:24 UTC,null,null,36.0,null,-78,33.8168982,-117.5042344,null,21.0,null,0.393303,0.0,null,null,1494065152,0.49,0.3100000023841858,Unplugged,6059462656,477460,1021074,-110,-15,16,null,7,81054834,50489020416,4525215744,United States,California,Corona,9qh2qhhj8y,4G,AT&T
UNKNOWN,UNKNOWN,null,2017-05-30 01:59:12 UTC,2017-05-30 01:59:33 UTC,133404175,27140,null,310,410,-18000,null,null,null,null,samsung,SAMSUNG-SM-G870A,ANDROID44,1920,1080,1947004928,76169564160,es,2017-05-30 01:59:33 UTC,null,null,null,null,null,33.12757881,-96.09710814,114.0,51.0,null,null,null,null,null,290947072,0.66,1.0,Charging,23676121088,0,0,null,null,null,null,null,177916147,52493443072,1656057856,United States,Texas,Greenville,9vgsmq8nph,UNKNOWN,AT&T
MOBILE,HSPAP,AT&T,2017-07-21 16:14:48 UTC,2017-07-21 16:14:59 UTC,3326379,56881,null,310,410,-25200,null,0,null,null,samsung,SM-G950U1,ANDROID70,2008,1080,3535802368,57226952704,en,2017-07-21 16:14:48 UTC,null,null,null,null,-99,38.6689618,-121.0623428,null,50.0,null,null,null,null,null,940142592,0.5,0.9100000262260437,Unplugged,46894944256,860,435,null,null,null,null,null,440156119,10332008448,2595659776,United States,California,null,9qcgvpmp4b,3G,AT&T
MOBILE,LTE,AT&T,2017-07-15 16:29:21 UTC,2017-07-15 16:29:32 UTC,203719573,27648,null,310,410,-18000,367,9820,null,null,LGE,LG-H871,ANDROID70,2672,1440,3965964288,87650332672,en,2017-07-15 16:29:21 UTC,null,null,49.0,null,-85,31.4668313,-100.4328954,null,50.0,null,0.462944,0.0,null,null,1251561472,0.22,0.9200000166893005,Unplugged,42802442240,9755,13953,-114,-12,-48,null,12,63474059,44847890432,2714402816,United States,Texas,San Angelo,9v8e486gxf,4G,AT&T
